"","Expression","gene","group"
"4495",9.10328780841202,"IGF2BP2","tumor"
"4496",12.7374586185705,"IGF2BP2","tumor"
"4497",6.82017896241519,"IGF2BP2","tumor"
"4498",8.46352437327118,"IGF2BP2","tumor"
"4499",10.3342732853072,"IGF2BP2","tumor"
"4500",10.3847837500934,"IGF2BP2","tumor"
"4501",8.80413102118332,"IGF2BP2","tumor"
"4502",10.2288186904959,"IGF2BP2","tumor"
"4503",11.1176431013891,"IGF2BP2","tumor"
"4504",11.4512111118323,"IGF2BP2","tumor"
"4505",11.6706562491184,"IGF2BP2","tumor"
"4506",8.27146302790437,"IGF2BP2","tumor"
"4507",9.63299519714296,"IGF2BP2","tumor"
"4508",10.1357092861044,"IGF2BP2","tumor"
"4509",6.8703647195834,"IGF2BP2","tumor"
"4510",13.369733648895,"IGF2BP2","tumor"
"4511",6.64385618977472,"IGF2BP2","tumor"
"4512",8.37068740680722,"IGF2BP2","tumor"
"4513",5.88264304936184,"IGF2BP2","tumor"
"4514",8.86108690599539,"IGF2BP2","control"
"4515",9.74651432113846,"IGF2BP2","control"
"4516",9.55650605467193,"IGF2BP2","control"
"4517",9.97727992349992,"IGF2BP2","control"
"4518",8.8073549220576,"IGF2BP2","control"
"4519",10.2796105810525,"IGF2BP2","control"
"4520",9.84077792359505,"IGF2BP2","control"
"4521",9.27146302790437,"IGF2BP2","control"
"4522",9.2807707701306,"IGF2BP2","control"
"4523",8.64745842645492,"IGF2BP2","control"
"4524",9.40087943628218,"IGF2BP2","control"
"4525",8.83289001416474,"IGF2BP2","control"
"4526",9.85642552862553,"IGF2BP2","control"
"4527",9.85642552862553,"IGF2BP2","control"
"4528",9.09011241966429,"IGF2BP2","control"
"4529",9.67948009950545,"IGF2BP2","control"
"4530",9.58683978796183,"IGF2BP2","control"
"4531",9.68650052718322,"IGF2BP2","control"
"4532",9.14720492494223,"IGF2BP2","control"
"4533",9.26912667914942,"IGF2BP2","control"
"4534",9.49385544924082,"IGF2BP2","control"
"4535",8.74819284958946,"IGF2BP2","control"
"4536",10.4356702609366,"IGF2BP2","control"
"4537",9.7515440590891,"IGF2BP2","control"
"4538",9.12412131182919,"IGF2BP2","control"
"4539",9.1006623390052,"IGF2BP2","control"
"4540",9.47167521439204,"IGF2BP2","control"
"4541",9.35093918154643,"IGF2BP2","control"
"4542",9.89330153086056,"IGF2BP2","control"
"4543",8.76487159073609,"IGF2BP2","control"
"4544",9.62021982550749,"IGF2BP2","control"
"4545",10.8963324039099,"IGF2BP2","control"
"4546",9.32418054661874,"IGF2BP2","control"
"4547",9.63117705570398,"IGF2BP2","control"
"4548",9.16992500144231,"IGF2BP2","control"
"4549",9.19967234483636,"IGF2BP2","control"
"4550",9.56605403817109,"IGF2BP2","control"
"4551",10.1761731491075,"IGF2BP2","control"
"4552",9.33539035469392,"IGF2BP2","control"
"4553",9.94251450533924,"IGF2BP2","control"
"4554",9.30149619498255,"IGF2BP2","control"
"4555",10.0606959316876,"IGF2BP2","control"
"4556",9.55458885167764,"IGF2BP2","control"
"4557",9.25974326369078,"IGF2BP2","control"
"4558",9.51963625284321,"IGF2BP2","control"
"4559",9.76818432477693,"IGF2BP2","control"
"4560",8.4178525148859,"IGF2BP2","control"
"4561",9.46352437327118,"IGF2BP2","control"
"4562",9.45532722030456,"IGF2BP2","control"
"4563",9.211888294546,"IGF2BP2","control"
"4564",10.1318569606088,"IGF2BP2","control"
"4565",9.96000193206808,"IGF2BP2","control"
"4566",10,"IGF2BP2","control"
"4567",8.21431912080077,"IGF2BP2","control"
"4568",8.92481250360578,"IGF2BP2","control"
"4569",7.876516946565,"IGF2BP2","control"
"4570",8.91288933622996,"IGF2BP2","control"
"4571",9.90086680798075,"IGF2BP2","control"
"4572",9.90689059560852,"IGF2BP2","control"
"4573",14.5009041062619,"HNRNPC","tumor"
"4574",14.1937563456984,"HNRNPC","tumor"
"4575",14.6530689765799,"HNRNPC","tumor"
"4576",13.0650794889999,"HNRNPC","tumor"
"4577",14.1837129102929,"HNRNPC","tumor"
"4578",14.3240398713672,"HNRNPC","tumor"
"4579",14.6340168956841,"HNRNPC","tumor"
"4580",14.4880283957044,"HNRNPC","tumor"
"4581",14.5998547427956,"HNRNPC","tumor"
"4582",14.3169178744931,"HNRNPC","tumor"
"4583",14.2805533057351,"HNRNPC","tumor"
"4584",14.2620948453702,"HNRNPC","tumor"
"4585",14.1486354605487,"HNRNPC","tumor"
"4586",14.0264369888843,"HNRNPC","tumor"
"4587",13.8854103985707,"HNRNPC","tumor"
"4588",14.0465272111521,"HNRNPC","tumor"
"4589",12.4426843678658,"HNRNPC","tumor"
"4590",14.3743602923046,"HNRNPC","tumor"
"4591",13.8467636079165,"HNRNPC","tumor"
"4592",14.7591599959268,"HNRNPC","tumor"
"4593",14.2805533057351,"HNRNPC","tumor"
"4594",14.0020238474814,"HNRNPC","tumor"
"4595",14.7051463678038,"HNRNPC","tumor"
"4596",14.0574841187989,"HNRNPC","tumor"
"4597",14.3633134643735,"HNRNPC","tumor"
"4598",14.0210667201633,"HNRNPC","tumor"
"4599",13.8076567937325,"HNRNPC","tumor"
"4600",14.2587868376616,"HNRNPC","tumor"
"4601",14.107544031976,"HNRNPC","tumor"
"4602",14.3743602923046,"HNRNPC","tumor"
"4603",14.4583425262125,"HNRNPC","tumor"
"4604",14.1738332636821,"HNRNPC","tumor"
"4605",14.5104551271436,"HNRNPC","tumor"
"4606",14.1708639504119,"HNRNPC","tumor"
"4607",14.2984206187572,"HNRNPC","tumor"
"4608",14.1486354605487,"HNRNPC","tumor"
"4609",15.0741414627525,"HNRNPC","tumor"
"4610",13.8778592561303,"HNRNPC","tumor"
"4611",14.210214722468,"HNRNPC","tumor"
"4612",14.2805533057351,"HNRNPC","tumor"
"4613",14.2770694099956,"HNRNPC","tumor"
"4614",13.9490971557292,"HNRNPC","tumor"
"4615",14.543333961671,"HNRNPC","tumor"
"4616",14.4457261861392,"HNRNPC","tumor"
"4617",14.3596809373508,"HNRNPC","tumor"
"4618",14.4069357362023,"HNRNPC","tumor"
"4619",13.9939113669792,"HNRNPC","tumor"
"4620",14.1425857483563,"HNRNPC","tumor"
"4621",14.8728672267866,"HNRNPC","tumor"
"4622",13.9359016822676,"HNRNPC","tumor"
"4623",14.1425857483563,"HNRNPC","tumor"
"4624",14.0832299921281,"HNRNPC","tumor"
"4625",14.3476905675532,"HNRNPC","tumor"
"4626",14.2133320915524,"HNRNPC","tumor"
"4627",13.2196223170712,"HNRNPC","tumor"
"4628",14.5998547427956,"HNRNPC","tumor"
"4629",14.6632801229372,"HNRNPC","tumor"
"4630",14.1043530420691,"HNRNPC","tumor"
"4631",14.4374269872503,"HNRNPC","tumor"
"4632",12.9063269327606,"HNRNPC","tumor"
"4633",14.1456137755134,"HNRNPC","tumor"
"4634",14.0983611273321,"HNRNPC","tumor"
"4635",14.6843103111243,"HNRNPC","tumor"
"4636",14.6290150325225,"HNRNPC","tumor"
"4637",13.9619922309289,"HNRNPC","tumor"
"4638",14.1266238190324,"HNRNPC","tumor"
"4639",14.116993677547,"HNRNPC","tumor"
"4640",13.759680167211,"HNRNPC","tumor"
"4641",13.6197614632984,"HNRNPC","tumor"
"4642",14.4415177156285,"HNRNPC","tumor"
"4643",14.1107279795431,"HNRNPC","tumor"
"4644",14.3990776104771,"HNRNPC","tumor"
"4645",14.0832299921281,"HNRNPC","tumor"
"4646",14.2071668813833,"HNRNPC","tumor"
"4647",14.1425857483563,"HNRNPC","tumor"
"4648",13.6953370551161,"HNRNPC","tumor"
"4649",15.242243728588,"HNRNPC","tumor"
"4650",13.8422521173684,"HNRNPC","tumor"
"4651",13.7402023887679,"HNRNPC","tumor"
"4652",15.0295891949238,"HNRNPC","tumor"
"4653",14.3704830831849,"HNRNPC","tumor"
"4654",14.0689461796488,"HNRNPC","tumor"
"4655",14.4335854411505,"HNRNPC","tumor"
"4656",13.3096184562831,"HNRNPC","tumor"
"4657",13.9964734887332,"HNRNPC","tumor"
"4658",13.6214795712077,"HNRNPC","tumor"
"4659",14.0983611273321,"HNRNPC","tumor"
"4660",14.6242242950622,"HNRNPC","tumor"
"4661",13.7206717868256,"HNRNPC","tumor"
"4662",14.2168973938334,"HNRNPC","tumor"
"4663",14.1043530420691,"HNRNPC","tumor"
"4664",14.4837528091024,"HNRNPC","tumor"
"4665",14.6094673406437,"HNRNPC","tumor"
"4666",14.029114645469,"HNRNPC","tumor"
"4667",14.1871200602743,"HNRNPC","tumor"
"4668",14.3361578384721,"HNRNPC","tumor"
"4669",14.9296745106562,"HNRNPC","tumor"
"4670",14.0921790222822,"HNRNPC","tumor"
"4671",14.1837129102929,"HNRNPC","tumor"
"4672",14.5386133343705,"HNRNPC","tumor"
"4673",14.7533734644909,"HNRNPC","tumor"
"4674",14.4755434568578,"HNRNPC","tumor"
"4675",14.1107279795431,"HNRNPC","tumor"
"4676",14.120237877342,"HNRNPC","tumor"
"4677",14.2305458846194,"HNRNPC","tumor"
"4678",13.9465408038931,"HNRNPC","tumor"
"4679",15.0438817076887,"HNRNPC","tumor"
"4680",14.2003622444467,"HNRNPC","tumor"
"4681",14.4156097440355,"HNRNPC","tumor"
"4682",14.5335122479669,"HNRNPC","tumor"
"4683",14.3990776104771,"HNRNPC","tumor"
"4684",14.1107279795431,"HNRNPC","tumor"
"4685",15.2172004173675,"HNRNPC","tumor"
"4686",13.9780847743107,"HNRNPC","tumor"
"4687",13.8879821330585,"HNRNPC","tumor"
"4688",14.1837129102929,"HNRNPC","tumor"
"4689",14.0605270670486,"HNRNPC","tumor"
"4690",14.5764843467969,"HNRNPC","tumor"
"4691",14.4113123654412,"HNRNPC","tumor"
"4692",14.0465272111521,"HNRNPC","tumor"
"4693",14.3990776104771,"HNRNPC","tumor"
"4694",13.4558409091264,"HNRNPC","tumor"
"4695",13.8354583182366,"HNRNPC","tumor"
"4696",13.9939113669792,"HNRNPC","tumor"
"4697",14.2659080092311,"HNRNPC","tumor"
"4698",13.5509872145215,"HNRNPC","tumor"
"4699",13.7444134105577,"HNRNPC","tumor"
"4700",14.3633134643735,"HNRNPC","tumor"
"4701",13.9753106180567,"HNRNPC","tumor"
"4702",14.2620948453702,"HNRNPC","tumor"
"4703",14.1329816185294,"HNRNPC","tumor"
"4704",14.0128863789168,"HNRNPC","tumor"
"4705",14.4539136322122,"HNRNPC","tumor"
"4706",14.1017295122612,"HNRNPC","tumor"
"4707",14.496416909118,"HNRNPC","tumor"
"4708",14.3438103038295,"HNRNPC","tumor"
"4709",14.4241662888181,"HNRNPC","tumor"
"4710",14.1266238190324,"HNRNPC","tumor"
"4711",14.1937563456984,"HNRNPC","tumor"
"4712",14.043625433589,"HNRNPC","tumor"
"4713",14.6436307510617,"HNRNPC","tumor"
"4714",14.4241662888181,"HNRNPC","tumor"
"4715",14.6340168956841,"HNRNPC","tumor"
"4716",14.5764843467969,"HNRNPC","tumor"
"4717",13.1349075661388,"HNRNPC","tumor"
"4718",14.7051463678038,"HNRNPC","tumor"
"4719",14.190673498132,"HNRNPC","tumor"
"4720",14.6047269535709,"HNRNPC","tumor"
"4721",14.7481404251253,"HNRNPC","tumor"
"4722",14.0408890068716,"HNRNPC","tumor"
"4723",13.3710959672595,"HNRNPC","tumor"
"4724",14.3205185246327,"HNRNPC","tumor"
"4725",14.3668003009918,"HNRNPC","tumor"
"4726",14.2168973938334,"HNRNPC","tumor"
"4727",14.6094673406437,"HNRNPC","tumor"
"4728",14.1299269335104,"HNRNPC","tumor"
"4729",14.7207786491671,"HNRNPC","tumor"
"4730",14.9421020907266,"HNRNPC","tumor"
"4731",14.6047269535709,"HNRNPC","tumor"
"4732",13.7142455176661,"HNRNPC","tumor"
"4733",14.5009041062619,"HNRNPC","tumor"
"4734",14.4795908220958,"HNRNPC","tumor"
"4735",13.5909378572215,"HNRNPC","tumor"
"4736",14.3789044310656,"HNRNPC","tumor"
"4737",14.2659080092311,"HNRNPC","tumor"
"4738",14.4539136322122,"HNRNPC","tumor"
"4739",15.3217519739031,"HNRNPC","tumor"
"4740",13.4113785760033,"HNRNPC","tumor"
"4741",14.0465272111521,"HNRNPC","tumor"
"4742",14.1871200602743,"HNRNPC","tumor"
"4743",13.8609899474255,"HNRNPC","tumor"
"4744",13.6333358437246,"HNRNPC","tumor"
"4745",14.5718711254189,"HNRNPC","tumor"
"4746",14.7706638929168,"HNRNPC","tumor"
"4747",14.8551604760652,"HNRNPC","tumor"
"4748",13.3306368247233,"HNRNPC","tumor"
"4749",14.3052067590087,"HNRNPC","tumor"
"4750",14.3278332967503,"HNRNPC","tumor"
"4751",14.6996808899096,"HNRNPC","tumor"
"4752",14.8005460565981,"HNRNPC","tumor"
"4753",14.7427830979348,"HNRNPC","tumor"
"4754",14.3873442295639,"HNRNPC","tumor"
"4755",14.449986878009,"HNRNPC","tumor"
"4756",14.543333961671,"HNRNPC","tumor"
"4757",14.6485261113061,"HNRNPC","tumor"
"4758",14.3091921069599,"HNRNPC","tumor"
"4759",14.9748178713875,"HNRNPC","tumor"
"4760",14.3789044310656,"HNRNPC","tumor"
"4761",14.3205185246327,"HNRNPC","tumor"
"4762",15.081441827692,"HNRNPC","tumor"
"4763",13.9465408038931,"HNRNPC","tumor"
"4764",13.8828340715456,"HNRNPC","tumor"
"4765",14.391176448297,"HNRNPC","tumor"
"4766",14.3205185246327,"HNRNPC","tumor"
"4767",14.3831642606351,"HNRNPC","tumor"
"4768",15.1595954454176,"HNRNPC","tumor"
"4769",14.0210667201633,"HNRNPC","tumor"
"4770",14.3240398713672,"HNRNPC","tumor"
"4771",14.5145907837457,"HNRNPC","tumor"
"4772",14.5285762023352,"HNRNPC","tumor"
"4773",14.9748178713875,"HNRNPC","tumor"
"4774",13.6373041221062,"HNRNPC","tumor"
"4775",13.7036873259675,"HNRNPC","tumor"
"4776",14.0236677335617,"HNRNPC","tumor"
"4777",14.3743602923046,"HNRNPC","tumor"
"4778",14.7947204573025,"HNRNPC","tumor"
"4779",14.4156097440355,"HNRNPC","tumor"
"4780",14.6094673406437,"HNRNPC","tumor"
"4781",14.3132373474453,"HNRNPC","tumor"
"4782",14.5145907837457,"HNRNPC","tumor"
"4783",14.4795908220958,"HNRNPC","tumor"
"4784",13.7402023887679,"HNRNPC","tumor"
"4785",13.6043215638773,"HNRNPC","tumor"
"4786",14.4880283957044,"HNRNPC","tumor"
"4787",14.71021451465,"HNRNPC","tumor"
"4788",13.7666324277781,"HNRNPC","tumor"
"4789",14.0236677335617,"HNRNPC","tumor"
"4790",14.1361099790776,"HNRNPC","tumor"
"4791",14.2513344646589,"HNRNPC","tumor"
"4792",14.3554887515979,"HNRNPC","tumor"
"4793",13.8491118404445,"HNRNPC","tumor"
"4794",14.0605270670486,"HNRNPC","tumor"
"4795",14.2409403632081,"HNRNPC","tumor"
"4796",14.0047471575468,"HNRNPC","tumor"
"4797",14.8670856466168,"HNRNPC","tumor"
"4798",14.1017295122612,"HNRNPC","tumor"
"4799",14.0689461796488,"HNRNPC","tumor"
"4800",14.2513344646589,"HNRNPC","tumor"
"4801",14.2071668813833,"HNRNPC","tumor"
"4802",14.2071668813833,"HNRNPC","tumor"
"4803",14.3438103038295,"HNRNPC","tumor"
"4804",14.5188989927773,"HNRNPC","tumor"
"4805",14.3401282737006,"HNRNPC","tumor"
"4806",14.2071668813833,"HNRNPC","tumor"
"4807",13.1389117181427,"HNRNPC","tumor"
"4808",14.3438103038295,"HNRNPC","tumor"
"4809",13.8854103985707,"HNRNPC","tumor"
"4810",13.8282356759877,"HNRNPC","tumor"
"4811",14.5951991942729,"HNRNPC","tumor"
"4812",13.8099690471761,"HNRNPC","tumor"
"4813",13.8854103985707,"HNRNPC","tumor"
"4814",14.5335122479669,"HNRNPC","tumor"
"4815",15.143582511541,"HNRNPC","tumor"
"4816",14.0858873486216,"HNRNPC","tumor"
"4817",13.9993834824676,"HNRNPC","tumor"
"4818",13.6271918650218,"HNRNPC","tumor"
"4819",13.9438883698759,"HNRNPC","tumor"
"4820",14.2133320915524,"HNRNPC","tumor"
"4821",14.0156763865131,"HNRNPC","tumor"
"4822",13.8308122717449,"HNRNPC","tumor"
"4823",14.4670323317293,"HNRNPC","tumor"
"4824",13.8801574566018,"HNRNPC","tumor"
"4825",14.4626939716396,"HNRNPC","tumor"
"4826",14.1678101292714,"HNRNPC","tumor"
"4827",14.0318734751199,"HNRNPC","tumor"
"4828",14.1645927167124,"HNRNPC","tumor"
"4829",14.3169178744931,"HNRNPC","tumor"
"4830",14.6143072502683,"HNRNPC","tumor"
"4831",14.2696380788401,"HNRNPC","tumor"
"4832",14.1107279795431,"HNRNPC","tumor"
"4833",14.9687567788519,"HNRNPC","tumor"
"4834",14.071965072954,"HNRNPC","tumor"
"4835",13.7666324277781,"HNRNPC","tumor"
"4836",14.3743602923046,"HNRNPC","tumor"
"4837",13.9278705345127,"HNRNPC","tumor"
"4838",14.492166147224,"HNRNPC","tumor"
"4839",14.018374070821,"HNRNPC","tumor"
"4840",14.1299269335104,"HNRNPC","tumor"
"4841",14.1837129102929,"HNRNPC","tumor"
"4842",14.5104551271436,"HNRNPC","tumor"
"4843",14.3990776104771,"HNRNPC","tumor"
"4844",14.2168973938334,"HNRNPC","tumor"
"4845",14.3990776104771,"HNRNPC","tumor"
"4846",14.5573440304899,"HNRNPC","tumor"
"4847",15.4503735904061,"HNRNPC","tumor"
"4848",14.3789044310656,"HNRNPC","tumor"
"4849",14.2947643220659,"HNRNPC","tumor"
"4850",14.3596809373508,"HNRNPC","tumor"
"4851",14.2168973938334,"HNRNPC","tumor"
"4852",15.494293093728,"HNRNPC","tumor"
"4853",14.3743602923046,"HNRNPC","tumor"
"4854",14.1738332636821,"HNRNPC","tumor"
"4855",14.0858873486216,"HNRNPC","tumor"
"4856",14.54791873756,"HNRNPC","tumor"
"4857",14.0952321716193,"HNRNPC","tumor"
"4858",12.6595499968799,"HNRNPC","tumor"
"4859",13.9334140381283,"HNRNPC","tumor"
"4860",14.2805533057351,"HNRNPC","tumor"
"4861",14.2133320915524,"HNRNPC","tumor"
"4862",14.2409403632081,"HNRNPC","tumor"
"4863",14.9492795790766,"HNRNPC","tumor"
"4864",13.9569206047211,"HNRNPC","tumor"
"4865",14.6290150325225,"HNRNPC","tumor"
"4866",13.7734483225387,"HNRNPC","tumor"
"4867",14.4457261861392,"HNRNPC","tumor"
"4868",14.523684462323,"HNRNPC","tumor"
"4869",14.2805533057351,"HNRNPC","tumor"
"4870",13.9725311171027,"HNRNPC","tumor"
"4871",14.543333961671,"HNRNPC","tumor"
"4872",13.7961410320813,"HNRNPC","tumor"
"4873",14.3438103038295,"HNRNPC","tumor"
"4874",14.8551604760652,"HNRNPC","tumor"
"4875",14.8612323316334,"HNRNPC","tumor"
"4876",14.3596809373508,"HNRNPC","tumor"
"4877",14.1771080417037,"HNRNPC","tumor"
"4878",14.5009041062619,"HNRNPC","tumor"
"4879",13.9593680789095,"HNRNPC","tumor"
"4880",14.3240398713672,"HNRNPC","tumor"
"4881",14.4837528091024,"HNRNPC","tumor"
"4882",14.4415177156285,"HNRNPC","tumor"
"4883",13.8031220729354,"HNRNPC","tumor"
"4884",14.1552135304718,"HNRNPC","tumor"
"4885",14.2696380788401,"HNRNPC","tumor"
"4886",14.6996808899096,"HNRNPC","tumor"
"4887",13.8854103985707,"HNRNPC","tumor"
"4888",14.1586885735819,"HNRNPC","tumor"
"4889",14.3240398713672,"HNRNPC","tumor"
"4890",14.2513344646589,"HNRNPC","tumor"
"4891",14.4113123654412,"HNRNPC","tumor"
"4892",13.6081392908434,"HNRNPC","tumor"
"4893",14.7947204573025,"HNRNPC","tumor"
"4894",14.4457261861392,"HNRNPC","tumor"
"4895",13.5585402951031,"HNRNPC","control"
"4896",13.6430670001105,"HNRNPC","control"
"4897",13.5415806599912,"HNRNPC","control"
"4898",13.3556263936379,"HNRNPC","control"
"4899",13.5699742461371,"HNRNPC","control"
"4900",13.9413227635379,"HNRNPC","control"
"4901",13.6628908591391,"HNRNPC","control"
"4902",13.8491118404445,"HNRNPC","control"
"4903",13.579198065523,"HNRNPC","control"
"4904",13.9359016822676,"HNRNPC","control"
"4905",13.3913778623151,"HNRNPC","control"
"4906",13.5868397879618,"HNRNPC","control"
"4907",13.5041982867495,"HNRNPC","control"
"4908",13.6252522217469,"HNRNPC","control"
"4909",13.5059355767042,"HNRNPC","control"
"4910",13.7688046164558,"HNRNPC","control"
"4911",13.4292759619245,"HNRNPC","control"
"4912",13.3213644320394,"HNRNPC","control"
"4913",13.3789721457421,"HNRNPC","control"
"4914",13.6728672764338,"HNRNPC","control"
"4915",13.4079315911744,"HNRNPC","control"
"4916",13.478011171176,"HNRNPC","control"
"4917",13.5565060546719,"HNRNPC","control"
"4918",13.6470086384416,"HNRNPC","control"
"4919",13.6197614632984,"HNRNPC","control"
"4920",13.9106427304696,"HNRNPC","control"
"4921",13.1791315663955,"HNRNPC","control"
"4922",13.4145531148271,"HNRNPC","control"
"4923",13.498724573035,"HNRNPC","control"
"4924",14.0264369888843,"HNRNPC","control"
"4925",13.5471355318309,"HNRNPC","control"
"4926",13.6392276403469,"HNRNPC","control"
"4927",13.8778592561303,"HNRNPC","control"
"4928",13.5308939811939,"HNRNPC","control"
"4929",13.5234394393875,"HNRNPC","control"
"4930",13.7466192864003,"HNRNPC","control"
"4931",13.5059355767042,"HNRNPC","control"
"4932",13.782588759495,"HNRNPC","control"
"4933",13.6789301871523,"HNRNPC","control"
"4934",13.4729446337796,"HNRNPC","control"
"4935",13.3882864197626,"HNRNPC","control"
"4936",13.4457908360481,"HNRNPC","control"
"4937",13.5131107168902,"HNRNPC","control"
"4938",13.5377037479076,"HNRNPC","control"
"4939",13.577192765687,"HNRNPC","control"
"4940",13.6214795712077,"HNRNPC","control"
"4941",14.0210667201633,"HNRNPC","control"
"4942",13.4407394230143,"HNRNPC","control"
"4943",13.4342372710269,"HNRNPC","control"
"4944",13.4576373809918,"HNRNPC","control"
"4945",13.6252522217469,"HNRNPC","control"
"4946",13.7058483435089,"HNRNPC","control"
"4947",13.5947911180893,"HNRNPC","control"
"4948",13.6101020629997,"HNRNPC","control"
"4949",13.8729633904287,"HNRNPC","control"
"4950",13.9569206047211,"HNRNPC","control"
"4951",13.8979399690941,"HNRNPC","control"
"4952",13.4816733164473,"HNRNPC","control"
"4953",13.5200047416386,"HNRNPC","control"
"4954",10.8955752823807,"FTO","tumor"
"4955",11.1674181458317,"FTO","tumor"
"4956",10.8392037880969,"FTO","tumor"
"4957",11.078817949962,"FTO","tumor"
"4958",10.496853777388,"FTO","tumor"
"4959",11.0552824355012,"FTO","tumor"
"4960",10.120237877342,"FTO","tumor"
"4961",10.6193029554157,"FTO","tumor"
"4962",10.6838718686226,"FTO","tumor"
"4963",11.0667619323869,"FTO","tumor"
"4964",12.1189410727235,"FTO","tumor"
"4965",11.3955341354623,"FTO","tumor"
"4966",11.0834793273318,"FTO","tumor"
"4967",11.9087678828492,"FTO","tumor"
"4968",10.8399910705399,"FTO","tumor"
"4969",11.4797802640291,"FTO","tumor"
"4970",10.7747870596012,"FTO","tumor"
"4971",11.2708792953288,"FTO","tumor"
"4972",11.6003775531078,"FTO","tumor"
"4973",10.9262959947811,"FTO","tumor"
"4974",11.2538474849874,"FTO","tumor"
"4975",10.9837061926593,"FTO","tumor"
"4976",10.243173983473,"FTO","tumor"
"4977",11.5545888516776,"FTO","tumor"
"4978",10.9136374280491,"FTO","tumor"
"4979",11.4726908392428,"FTO","tumor"
"4980",10.6082548219779,"FTO","tumor"
"4981",10.9722618487333,"FTO","tumor"
"4982",11.0861362250273,"FTO","tumor"
"4983",11.951284714967,"FTO","tumor"
"4984",10.1510165388922,"FTO","tumor"
"4985",11.1273495410591,"FTO","tumor"
"4986",10.9837061926593,"FTO","tumor"
"4987",11.0154150523867,"FTO","tumor"
"4988",11.2106713437856,"FTO","tumor"
"4989",11.3652288492515,"FTO","tumor"
"4990",10.667111542075,"FTO","tumor"
"4991",11.286557761608,"FTO","tumor"
"4992",10.4491486453754,"FTO","tumor"
"4993",10.5689061545021,"FTO","tumor"
"4994",10.9751314569213,"FTO","tumor"
"4995",11.5454471816781,"FTO","tumor"
"4996",10.8145824659063,"FTO","tumor"
"4997",11.7129568216975,"FTO","tumor"
"4998",11.7270695580237,"FTO","tumor"
"4999",10.3241805466187,"FTO","tumor"
"5000",11.656871725614,"FTO","tumor"
"5001",12.4888443464573,"FTO","tumor"
"5002",10.5859014496908,"FTO","tumor"
"5003",10.2888660741658,"FTO","tumor"
"5004",10.880348808156,"FTO","tumor"
"5005",11.3679607096416,"FTO","tumor"
"5006",11.3162815317462,"FTO","tumor"
"5007",10.5717526435035,"FTO","tumor"
"5008",12.6750749203854,"FTO","tumor"
"5009",9.96000193206808,"FTO","tumor"
"5010",10.1072170755914,"FTO","tumor"
"5011",11.1039434298916,"FTO","tumor"
"5012",10.5698556083309,"FTO","tumor"
"5013",10.8757493514201,"FTO","tumor"
"5014",10.9181178510318,"FTO","tumor"
"5015",11.2258099406235,"FTO","tumor"
"5016",10.6211361132746,"FTO","tumor"
"5017",10.3520434257954,"FTO","tumor"
"5018",11.2550285698187,"FTO","tumor"
"5019",11.7821791938312,"FTO","tumor"
"5020",11.2550285698187,"FTO","tumor"
"5021",10.7338627196785,"FTO","tumor"
"5022",9.98299357469431,"FTO","tumor"
"5023",11.4635243732712,"FTO","tumor"
"5024",9.91737207947684,"FTO","tumor"
"5025",10.4157417682901,"FTO","tumor"
"5026",11.8149829364268,"FTO","tumor"
"5027",10.7829982089204,"FTO","tumor"
"5028",11.2848241002246,"FTO","tumor"
"5029",10.2045711442492,"FTO","tumor"
"5030",10.2877123795494,"FTO","tumor"
"5031",10.9336906549522,"FTO","tumor"
"5032",12.5517082616207,"FTO","tumor"
"5033",9.97584796800678,"FTO","tumor"
"5034",11.2644426002266,"FTO","tumor"
"5035",11.1059085085712,"FTO","tumor"
"5036",11.0606959316876,"FTO","tumor"
"5037",11.0341111460966,"FTO","tumor"
"5038",10.1996723448364,"FTO","tumor"
"5039",11.590587049915,"FTO","tumor"
"5040",11.5651020783603,"FTO","tumor"
"5041",11.116993677547,"FTO","tumor"
"5042",10.57931593758,"FTO","tumor"
"5043",10.8572034715082,"FTO","tumor"
"5044",10.6987046667703,"FTO","tumor"
"5045",10.6969675262343,"FTO","tumor"
"5046",10.4938554492408,"FTO","tumor"
"5047",10.4470832262097,"FTO","tumor"
"5048",11.0416591516372,"FTO","tumor"
"5049",10.7706638929168,"FTO","tumor"
"5050",10.1137421660492,"FTO","tumor"
"5051",11.5689061545021,"FTO","tumor"
"5052",11.3575520046181,"FTO","tumor"
"5053",10.7887183326905,"FTO","tumor"
"5054",11.3281138948337,"FTO","tumor"
"5055",11.0768155970508,"FTO","tumor"
"5056",10.7142455176661,"FTO","tumor"
"5057",11.1440208692669,"FTO","tumor"
"5058",10.6073303137496,"FTO","tumor"
"5059",10.9592775057205,"FTO","tumor"
"5060",9.7262181593322,"FTO","tumor"
"5061",11.1137421660492,"FTO","tumor"
"5062",11.0586682503406,"FTO","tumor"
"5063",10.2714630279044,"FTO","tumor"
"5064",10.9285183752579,"FTO","tumor"
"5065",10.8089641749193,"FTO","tumor"
"5066",11.0035179121086,"FTO","tumor"
"5067",11.025831668332,"FTO","tumor"
"5068",11.4993476328766,"FTO","tumor"
"5069",11.1091777033553,"FTO","tumor"
"5070",10.1279943209764,"FTO","tumor"
"5071",11.0505289055306,"FTO","tumor"
"5072",11.5333297323058,"FTO","tumor"
"5073",11.4625022725973,"FTO","tumor"
"5074",11.668441828053,"FTO","tumor"
"5075",11.4351493383669,"FTO","tumor"
"5076",11.7125270004398,"FTO","tumor"
